station_id, latitude, longitude, country
87333,30.28333,-97.7,United States
87334,30.38333,-84.36667,United States
87335,30.46667,-87.2,United States
87336,30.5,-81.7,United States
87337,30.68333,-88.25,United States
87338,31.36667,-100.5,United States
87339,31.61667,-97.21667,United States
87340,31.8,-106.4,United States
87341,31.95,-102.18333,United States
87342,32.13333,-110.93333,United States
87343,32.13333,-81.2,United States
87344,32.21667,-98.18333,United States
87345,32.3,-86.4,United States
87346,32.31667,-90.08333,United States
87347,32.33333,-88.75,United States
87348,32.35,-94.65,United States
87349,32.41667,-99.68333,United States
87350,32.46667,-93.81667,United States
87351,32.66667,-114.6,United States
87352,32.7,-83.65,United States
87353,32.73333,-117.16667,United States
87354,32.9,-97.03333,United States
87355,32.9,-87.25,United States
87356,32.9,-80.03333,United States
87357,33.3,-104.53333,United States
87358,33.36667,-81.96667,United States
87359,33.43333,-112.01667,United States
87360,33.56667,-86.75,United States
87361,33.65,-101.81667,United States
87362,33.65,-84.43333,United States
87363,33.81667,-118.15,United States
87364,33.93333,-118.4,United States
87365,33.95,-83.31667,United States
87366,33.95,-81.11667,United States
87367,33.96667,-98.48333,United States
87368,34.26667,-88.76667,United States
87369,34.43333,-119.83333,United States
87370,34.65,-86.76667,United States
87371,34.75,-118.73333,United States
87372,34.83333,-92.26667,United States
87373,34.9,-82.21667,United States
87374,34.93333,-120.41667,United States
87375,35.01667,-110.73333,United States
87376,35.03333,-85.2,United States
87377,35.05,-106.61667,United States
87378,35.05,-90.0,United States
87379,35.16667,-79.01667,United States
87380,35.21667,-80.93333,United States
87381,35.23333,-101.7,United States
87382,35.26667,-75.55,United States
87383,35.33333,-94.36667,United States
87384,35.4,-97.6,United States
87385,35.41667,-119.05,United States
87386,35.43333,-82.55,United States
87387,35.81667,-83.98333,United States
87388,35.86667,-78.78333,United States
87389,36.08333,-115.16667,United States
87390,36.08333,-79.95,United States
87391,36.11667,-86.68333,United States
87392,36.2,-95.9,United States
87393,36.61667,-116.01667,United States
87394,36.73333,-91.83333,United States
87395,36.78333,-119.71667,United States
87396,36.88333,-93.9,United States
87397,36.9,-76.2,United States
87398,37.06667,-88.76667,United States
87399,37.08333,-76.35,United States
87400,37.23333,-93.38333,United States
87401,37.31667,-79.96667,United States
87402,37.33333,-79.2,United States
87403,37.36667,-118.36667,United States
87404,37.45,-105.86667,United States
87405,37.5,-77.33333,United States
87406,37.61667,-122.38333,United States
87407,37.61667,-114.51667,United States
87408,37.65,-97.43333,United States
87409,37.76667,-99.96667,United States
87410,37.78333,-81.11667,United States
87411,37.9,-121.25,United States
87412,38.03333,-84.6,United States
87413,38.05,-87.53333,United States
87414,38.18333,-85.73333,United States
87415,38.28333,-104.51667,United States
87416,38.36667,-82.55,United States
87417,38.36667,-81.6,United States
87418,38.51667,-121.5,United States
87419,38.65,-88.96667,United States
87420,38.68333,-104.76667,United States
87421,38.75,-90.36667,United States
87422,38.81667,-104.71667,United States
87423,38.81667,-92.21667,United States
87424,38.85,-77.03333,United States
87425,38.88333,-79.85,United States
87426,38.95,-77.45,United States
87427,39.05,-84.66667,United States
87428,39.06667,-95.63333,United States
87429,39.1,-108.55,United States
87430,39.18333,-103.7,United States
87431,39.18333,-76.66667,United States
87432,39.28333,-114.85,United States
87433,39.31667,-94.71667,United States
87434,39.36667,-101.7,United States
87435,39.45,-74.56667,United States
87436,39.5,-119.78333,United States
87437,39.55,-97.65,United States
87438,39.73333,-86.26667,United States
87439,39.76667,-104.86667,United States
87440,39.85,-89.68333,United States
87441,39.88333,-75.25,United States
87442,39.9,-84.2,United States
87443,40.0,-82.88333,United States
87444,40.15,-122.25,United States
87445,40.25,-93.71667,United States
87446,40.3,-109.98333,United States
87447,40.5,-122.3,United States
87448,40.5,-80.21667,United States
87449,40.65,-75.43333,United States
87450,40.65,-73.78333,United States
87451,40.66667,-89.68333,United States
87452,40.7,-74.16667,United States
87453,40.73333,-114.03333,United States
87454,40.76667,-73.9,United States
87455,40.78333,-111.95,United States
87456,40.8,-124.16667,United States
87457,40.85,-96.75,United States
87458,40.9,-117.8,United States
87459,40.91667,-81.43333,United States
87460,40.96667,-98.31667,United States
87461,41.0,-85.2,United States
87462,41.13333,-100.68333,United States
87463,41.15,-104.81667,United States
87464,41.16667,-73.13333,United States
87465,41.25,-80.66667,United States
87466,41.25,-76.91667,United States
87467,41.3,-95.9,United States
87468,41.33333,-75.73333,United States
87469,41.36667,-96.01667,United States
87470,41.41667,-81.86667,United States
87471,41.43333,-90.5,United States
87472,41.53333,-93.65,United States
87473,41.6,-83.8,United States
87474,41.66667,-69.96667,United States
87475,41.73333,-71.43333,United States
87476,41.78333,-87.75,United States
87477,41.86667,-103.6,United States
87478,41.88333,-91.7,United States
87479,41.93333,-72.68333,United States
87480,41.98333,-97.43333,United States
87481,42.0,-87.88333,United States
87482,42.08333,-80.18333,United States
87483,42.2,-89.1,United States
87484,42.21667,-75.98333,United States
87485,42.21667,-71.11667,United States
87486,42.23333,-83.33333,United States
87487,42.36667,-71.03333,United States
87488,42.38333,-122.88333,United States
87489,42.4,-96.38333,United States
87490,42.4,-90.7,United States
87491,42.55,-110.11667,United States
87492,42.55,-92.4,United States
87493,42.75,-73.8,United States
87494,42.76667,-84.6,United States
87495,42.81667,-108.73333,United States
87496,42.86667,-100.55,United States
87497,42.88333,-85.51667,United States
87498,42.91667,-112.6,United States
87499,42.91667,-106.46667,United States
87500,42.93333,-78.73333,United States
87501,42.95,-87.9,United States
87502,42.96667,-83.75,United States
87503,43.11667,-76.11667,United States
87504,43.13333,-89.33333,United States
87505,43.13333,-77.66667,United States
87506,43.16667,-95.15,United States
87507,43.16667,-86.23333,United States
87508,43.2,-71.5,United States
87509,43.56667,-116.21667,United States
87510,43.56667,-96.73333,United States
87511,43.58333,-118.95,United States
87512,43.65,-70.3,United States
87513,43.86667,-91.25,United States
87514,43.91667,-92.5,United States
87515,44.05,-103.06667,United States
87516,44.11667,-123.21667,United States
87517,44.26667,-71.3,United States
87518,44.36667,-84.68333,United States
87519,44.38333,-98.21667,United States
87520,44.46667,-73.15,United States
87521,44.48333,-88.13333,United States
87522,44.76667,-106.96667,United States
87523,44.88333,-93.21667,United States
87524,44.91667,-123.0,United States
87525,44.91667,-67.0,United States
87526,44.93333,-72.2,United States
87527,45.06667,-83.56667,United States
87528,45.45,-98.43333,United States
87529,45.58333,-94.18333,United States
87530,45.6,-122.6,United States
87531,45.68333,-118.85,United States
87532,45.75,-87.03333,United States
87533,45.8,-108.53333,United States
87534,45.93333,-90.45,United States
87535,46.15,-123.88333,United States
87536,46.38333,-117.01667,United States
87537,46.43333,-105.86667,United States
87538,46.46667,-84.35,United States
87539,46.53333,-87.55,United States
87540,46.56667,-120.53333,United States
87541,46.6,-112.0,United States
87542,46.76667,-100.75,United States
87543,46.83333,-92.18333,United States
87544,46.86667,-68.01667,United States
87545,46.9,-96.8,United States
87546,46.91667,-114.08333,United States
87547,46.96667,-122.9,United States
87548,47.16667,-88.5,United States
87549,47.45,-122.3,United States
87550,47.48333,-111.36667,United States
87551,47.5,-94.93333,United States
87552,47.63333,-117.53333,United States
87553,47.95,-124.55,United States
87554,48.15,-103.61667,United States
87555,48.21667,-106.61667,United States
87556,48.3,-114.26667,United States
87557,48.55,-109.76667,United States
87558,48.56667,-93.38333,United States
87559,51.88333,-176.65,United States
87560,52.71667,174.1,United States
87561,55.03333,-131.56667,United States
87562,55.2,-162.71667,United States
87563,56.48333,-132.36667,United States
87564,56.81667,-132.96667,United States
87565,57.06667,-135.35,United States
87566,57.15,-170.21667,United States
87567,57.75,-152.5,United States
87568,58.36667,-134.58333,United States
87569,58.4,-135.73333,United States
87570,58.68333,-156.65,United States
87571,59.05,-158.51667,United States
87572,59.51667,-139.66667,United States
87573,59.63333,-151.5,United States
87574,59.75,-154.91667,United States
87575,60.11667,-149.45,United States
87576,60.5,-145.5,United States
87577,60.56667,-151.25,United States
87578,60.78333,-161.8,United States
87579,61.13333,-146.35,United States
87580,61.16667,-150.01667,United States
87581,61.25,-149.8,United States
87582,62.1,-152.75,United States
87583,62.15,-145.45,United States
87584,62.3,-150.1,United States
87585,62.96667,-155.61667,United States
87586,62.96667,-141.93333,United States
87587,63.88333,-160.8,United States
87588,64.0,-145.73333,United States
87589,64.5,-165.43333,United States
87590,64.55,-149.08333,United States
87591,64.81667,-147.86667,United States
87592,65.16667,-152.1,United States
87593,65.25,-166.86667,United States
87594,65.61667,-168.05,United States
87595,66.86667,-162.63333,United States
87596,66.91667,-151.51667,United States
87597,69.36667,-152.13333,United States
87598,71.3,-156.78333,United States
87599,-34.83333,-56.0,Uruguay
87600,-34.5,-55.31667,Uruguay
87601,-34.45,-50.1,Uruguay
87602,-33.21667,-54.38333,Uruguay
87603,-32.8,-56.53333,Uruguay
87604,-32.36667,-54.2,Uruguay
87605,-32.33333,-58.03333,Uruguay
87606,-31.4,-57.96667,Uruguay
87607,-30.9,-55.55,Uruguay
87608,-30.4,-56.51667,Uruguay
87609,39.63333,66.95,Uzbekistan
87610,40.73333,72.31667,Uzbekistan
87611,41.33333,69.3,Uzbekistan
87612,42.95,59.8,Uzbekistan
87613,4.6,-61.11667,Venezuela
87614,5.6,-67.5,Venezuela
87615,7.23333,-70.8,Venezuela
87616,7.3,-61.45,Venezuela
87617,7.86667,-72.45,Venezuela
87618,7.88333,-67.43333,Venezuela
87619,8.15,-63.55,Venezuela
87620,8.6,-71.18333,Venezuela
87621,8.61667,-70.21667,Venezuela
87622,8.63333,-71.65,Venezuela
87623,8.93333,-67.41667,Venezuela
87624,9.01667,-69.73333,Venezuela
87625,9.01667,-62.61667,Venezuela
87626,9.21667,-66.01667,Venezuela
87627,9.35,-70.61667,Venezuela
87628,9.41667,-66.91667,Venezuela
87629,9.55,-69.23333,Venezuela
87630,9.75,-63.18333,Venezuela
87631,9.81667,-70.93333,Venezuela
87632,9.91667,-67.33333,Venezuela
87633,10.06667,-69.31667,Venezuela
87634,10.11667,-64.68333,Venezuela
87635,10.16667,-67.93333,Venezuela
87636,10.25,-67.65,Venezuela
87637,10.3,-68.23333,Venezuela
87638,10.45,-64.11667,Venezuela
87639,10.56667,-71.73333,Venezuela
87640,10.58333,-62.31667,Venezuela
87641,10.6,-66.98333,Venezuela
87642,10.91667,-63.96667,Venezuela
87643,11.41667,-69.68333,Venezuela
87644,-13.23333,-176.16667,Wallis and Futuna [France]
